-0.06246228350802069,-0.05283204715741452,-0.05410531060303714,-0.05277318448241053,-0.053730738265190925
-0.06256246275344418,-0.052977518043963,-0.05419534272925863,-0.05284926928851852,-0.053858030027291615
-0.062323328398473044,-0.052754848571379465,-0.05394170133468412,-0.05258411029567023,-0.05366505947389111
-0.05087319259072348,-0.0416888535809371,-0.04260969948216725,-0.04144803506867145,-0.04194198731873189
-0.051527995111097236,-0.04234408395469663,-0.04315744834863833,-0.04196294197466288,-0.0425797354820836
-0.05181963765639058,-0.04261912362147774,-0.04343492194946097,-0.04227010346074467,-0.042856766014075176
-0.05159538097881616,-0.04249021889714172,-0.04354504053369718,-0.04221892523423443,-0.04273219249699245
-0.05186198171418904,-0.04273838856427098,-0.04377939797808833,-0.04249113017546602,-0.04299890758611502
-0.051884975576208914,-0.04275481792424013,-0.04379383238151652,-0.04251118007152921,-0.04301970448902015
-0.05184586840587996,-0.04272923442414028,-0.04377445999381363,-0.04247632423308245,-0.042983536818646084
