715129.0,715687.0,715925.0,717261.0,717357.0,723247.0,724590.0
711376.0,715129.0,715925.0,717357.0,721572.0,723247.0,724590.0
711376.0,714148.0,715129.0,715925.0,723247.0,724590.0,724781.0
712482.0,714148.0,715129.0,715925.0,723247.0,723675.0,724590.0
712482.0,714148.0,715129.0,715805.0,723367.0,723675.0,724590.0
712482.0,715129.0,715805.0,716881.0,720942.0,723367.0,724590.0
712482.0,715129.0,715805.0,719361.0,720887.0,720942.0,724590.0
712689.0,715129.0,715598.0,719361.0,720887.0,720942.0,724590.0
712689.0,715129.0,716018.0,718941.0,720887.0,720942.0,724590.0
712148.0,712689.0,715129.0,720887.0,720942.0,722811.0,724590.0
