-0.12641143695951534,-0.1419786599594751,-0.1345846495851363,-0.1694482297940189,-0.15381021291649824
0.02289976728275125,0.007353840741822418,0.014780013661008968,-0.020231190082352104,-0.004504433328022381
0.02289976728275125,0.007353840741822418,0.014780013661008968,-0.020231190082352104,-0.004504433328022381
-0.12493522378238345,-0.14047637976424046,-0.13309874446841452,-0.006649204898240063,-0.15232402424427569
-0.12493522378238345,-0.14047637976424046,-0.13309874446841452,-0.006649204898240063,-0.15232402424427569
-0.12493522378238345,0.009537852147123774,0.016988071992352496,-0.01808688272449684,-0.00253894222518348
-0.1239689223519337,0.01047744664269005,0.017971464964337446,-0.017205288413455384,-0.0014082800811653895
-0.1239689223519337,-0.1395367852686742,-0.13211535149642958,-0.16709401902877283,-0.1511933621002576
-0.1239689223519337,-0.1395367852686742,-0.13211535149642958,-0.16709401902877283,-0.1511933621002576
-0.1239689223519337,-0.1395367852686742,-0.13211535149642958,-0.16709401902877283,-0.1511933621002576
