-0.05800199739777001,-0.0479616835093537,-0.05038150961816251,-0.05864883206204763,-0.05732303335261074
-0.05789021322340915,-0.047867871765424064,-0.0502837066342125,-0.058555385932379966,-0.057219419684201245
-0.05753793920831396,-0.047580413601369886,-0.0499830218747796,-0.05822477822890104,-0.05692325187640551
-0.07645067939264488,-0.06693977570563592,-0.06445951984139675,-0.07743140626023193,-0.07857925804403937
-0.07443751477094657,-0.06503856292237242,-0.06251761945030054,-0.07545432624831327,-0.07659964749712184
-0.074963628067787,-0.06555169334357386,-0.06306595022638156,-0.07598231142146866,-0.07714275646446883
-0.07497830497292568,-0.06554182129086511,-0.06307185620449135,-0.07598366884538371,-0.0771465939155595
-0.07465926680253554,-0.06523381673621015,-0.06277406323613394,-0.07566130529755016,-0.07684260930609227
0.0009871779160883776,0.0011518030962254233,-0.007321088496852091,-0.0006438310197839359,-0.005550848034485911
-0.010290005107404965,-0.011369742387792203,-0.019143857648494023,-0.01260948106250126,-0.01694989902002053
